;UF_Destino;UF_origem;Origem;Destino;KM;PED;Pton;Preco;Produto;Especie;Veiculo_1;Veiculo_2;Ano;Mes;Dia
3866;MS;PR;São José Dos Pinhais;Bandeirantes;1133;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3867;MS;PR;São José Dos Pinhais;Bandeirantes;1133;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3868;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3869;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3870;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3871;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3872;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3873;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3874;BA;PR;São José Dos Pinhais;Olindina;2399;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3875;BA;PR;São José Dos Pinhais;Olindina;2399;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3876;MS;PR;São José Dos Pinhais;Bandeirantes;1133;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3877;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3878;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3879;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3880;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3881;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3882;MS;PR;São José Dos Pinhais;Campo Grande;1068;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3883;MG;PR;São José Dos Pinhais;Uberlandia;974;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3884;MG;PR;São José Dos Pinhais;Uberlandia;974;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3885;MG;PR;São José Dos Pinhais;Arapora;1120;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3886;MG;PR;São José Dos Pinhais;Arapora;1120;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3887;GO;PR;São José Dos Pinhais;Goiania;1330;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3888;GO;PR;São José Dos Pinhais;Uruaçu;1607;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3889;GO;PR;São José Dos Pinhais;Uruaçu;1607;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3890;GO;PR;São José Dos Pinhais;Uruaçu;1607;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3891;MA;PR;São José Dos Pinhais;Sao Vicente Ferrer;3264;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3892;BA;PR;São José Dos Pinhais;Barrocas;2319;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3893;MG;SP;Suzano;Três Corações;319;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3894;BA;PR;São José Dos Pinhais;Barrocas;2319;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3895;BA;PR;São José Dos Pinhais;Araci;2338;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3896;BA;PR;São José Dos Pinhais;Feira De Santana;2231;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3897;BA;PR;São José Dos Pinhais;Feira De Santana;2231;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3898;BA;PR;São José Dos Pinhais;Feira De Santana;2231;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3899;MA;PR;São José Dos Pinhais;Agua Doce Do Maranhao;3378;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3900;MA;PR;São José Dos Pinhais;Agua Doce Do Maranhao;3378;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3901;MA;PR;São José Dos Pinhais;Tutoia;3374;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3902;MA;PR;São José Dos Pinhais;Tutoia;3374;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3903;MA;PR;São José Dos Pinhais;Tutoia;3374;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3904;MA;PR;São José Dos Pinhais;Tutoia;3374;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3905;MA;PR;São José Dos Pinhais;Barreirinhas;3480;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3906;MA;PR;São José Dos Pinhais;Barreirinhas;3480;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3907;MA;PR;São José Dos Pinhais;Barreirinhas;3480;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3908;MA;PR;São José Dos Pinhais;Barreirinhas;3480;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3909;MA;PR;São José Dos Pinhais;Chapadinha;3283;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3910;MA;PR;São José Dos Pinhais;Chapadinha;3283;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3911;SP;PR;São José Dos Pinhais;Votuporanga;763;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3912;SP;PR;São José Dos Pinhais;Votuporanga;763;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3913;SP;PR;São José Dos Pinhais;Pereira Barreto;800;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3914;SP;PR;São José Dos Pinhais;Pereira Barreto;800;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3915;SP;PR;São José Dos Pinhais;Pereira Barreto;800;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3916;SP;PR;São José Dos Pinhais;Pereira Barreto;800;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3917;GO;PR;São José Dos Pinhais;Cristianopolis;1222;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3918;GO;PR;São José Dos Pinhais;Cristianopolis;1222;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3919;GO;PR;São José Dos Pinhais;Senador Canedo;1347;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3920;GO;PR;São José Dos Pinhais;Senador Canedo;1347;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3921;GO;PR;São José Dos Pinhais;Leopoldo De Bulhoes;1316;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3922;GO;PR;São José Dos Pinhais;Leopoldo De Bulhoes;1316;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3923;BA;PR;São José Dos Pinhais;Candido Sales;1746;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3924;RO;PR;São José Dos Pinhais;Pimenta Bueno;2705;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3925;GO;PR;São José Dos Pinhais;Nova Gloria;1530;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3926;GO;PR;São José Dos Pinhais;Uruana;1484;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3927;GO;PR;São José Dos Pinhais;Uruana;1484;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3928;GO;PR;São José Dos Pinhais;Uruana;1484;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3929;GO;PR;São José Dos Pinhais;Uruana;1484;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3930;GO;PR;São José Dos Pinhais;Uruana;1484;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3931;GO;PR;São José Dos Pinhais;Uruana;1484;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3932;BA;PR;São José Dos Pinhais;Nova Itarana;2099;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3933;BA;PR;São José Dos Pinhais;Itirucu;2031;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3934;BA;PR;São José Dos Pinhais;Jaguaquara;2034;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3935;BA;PR;São José Dos Pinhais;Jaguaquara;2034;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3936;BA;PR;São José Dos Pinhais;Jaguaquara;2034;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3937;BA;PR;São José Dos Pinhais;Jaguaquara;2034;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3938;GO;PR;São José Dos Pinhais;Goianesia;1504;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3939;GO;PR;São José Dos Pinhais;Goianesia;1504;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3940;GO;PR;São José Dos Pinhais;Goianesia;1504;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3941;GO;PR;São José Dos Pinhais;Goianesia;1504;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3942;GO;PR;São José Dos Pinhais;Goianesia;1504;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3943;GO;PR;São José Dos Pinhais;Goianesia;1504;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3944;BA;PR;São José Dos Pinhais;Maiquinique;1830;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3945;BA;PR;São José Dos Pinhais;Maiquinique;1830;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3946;BA;PR;São José Dos Pinhais;Macarani;1821;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3947;BA;PR;São José Dos Pinhais;Itarantim;1836;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3948;BA;PR;São José Dos Pinhais;Itarantim;1836;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3949;BA;PR;São José Dos Pinhais;Potiragua;1864;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3950;BA;PR;São José Dos Pinhais;Medeiros Neto;1671;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3951;BA;PR;São José Dos Pinhais;Medeiros Neto;1671;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3952;BA;PR;São José Dos Pinhais;Medeiros Neto;1671;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3953;BA;PR;São José Dos Pinhais;Medeiros Neto;1671;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3954;BA;PR;São José Dos Pinhais;Medeiros Neto;1671;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3955;BA;PR;São José Dos Pinhais;Medeiros Neto;1671;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3956;GO;PR;São José Dos Pinhais;Abadiania;1415;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3957;GO;PR;São José Dos Pinhais;Abadiania;1415;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3958;GO;PR;São José Dos Pinhais;Minaçu;1732;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3959;GO;PR;São José Dos Pinhais;Uruaçu;1607;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3960;GO;PR;São José Dos Pinhais;Abadiania;1415;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3961;GO;PR;São José Dos Pinhais;Abadiania;1415;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3962;GO;PR;São José Dos Pinhais;Goiania;1330;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3963;GO;PR;São José Dos Pinhais;Goiania;1330;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3964;GO;PR;São José Dos Pinhais;Goiania;1330;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3965;GO;PR;São José Dos Pinhais;Montividiu Do Norte;1762;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3966;GO;PR;São José Dos Pinhais;Porangatu;1736;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3967;GO;PR;São José Dos Pinhais;Formoso;1719;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3968;GO;PR;São José Dos Pinhais;Porangatu;1736;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3969;GO;PR;São José Dos Pinhais;Montividiu Do Norte;1762;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3970;SP;PR;São José Dos Pinhais;Sao Vicente;394;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3971;SP;PR;São José Dos Pinhais;Santos;399;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3972;SP;PR;São José Dos Pinhais;Santos;399;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3973;GO;PR;São José Dos Pinhais;Jatai;1178;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3974;GO;PR;São José Dos Pinhais;Jatai;1178;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3975;MG;PR;São José Dos Pinhais;Capelinha;1426;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3976;MG;PR;São José Dos Pinhais;Capelinha;1426;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3977;GO;PR;São José Dos Pinhais;Aparecida De Goiania;1313;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3978;GO;PR;São José Dos Pinhais;Aparecida De Goiania;1313;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3979;GO;PR;São José Dos Pinhais;Aparecida De Goiania;1313;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3980;GO;PR;São José Dos Pinhais;Aparecida De Goiania;1313;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3981;MT;PR;São José Dos Pinhais;Alto Paraguai;1964;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3982;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3983;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3984;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3985;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3986;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3987;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3988;MT;PR;São José Dos Pinhais;Barra Do Bugres;1930;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3989;MG;PR;São José Dos Pinhais;Esmeraldas;1001;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3990;GO;PR;São José Dos Pinhais;Anapolis;1384;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3991;GO;PR;São José Dos Pinhais;Anapolis;1384;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3992;GO;PR;São José Dos Pinhais;Anapolis;1384;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3993;GO;PR;São José Dos Pinhais;Anapolis;1384;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3994;PR;PR;São José Dos Pinhais;Mato Rico;398;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3995;PR;PR;São José Dos Pinhais;Campo Mourao;464;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3996;PR;PR;São José Dos Pinhais;Campo Mourao;464;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3997;RJ;PR;São José Dos Pinhais;Sao Goncalo;872;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3998;RJ;PR;São José Dos Pinhais;Sao Goncalo;872;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3999;MG;PR;São José Dos Pinhais;Teofilo Otoni;1442;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4000;MG;PR;São José Dos Pinhais;Catuji;1512;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4001;MG;PR;São José Dos Pinhais;Catuji;1512;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4002;MG;PR;São José Dos Pinhais;Catuji;1512;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4003;MG;PR;São José Dos Pinhais;Catuji;1512;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4004;PR;PR;São José Dos Pinhais;Imbituva;188;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4005;PR;PR;São José Dos Pinhais;Ibaiti;309;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4006;PR;PR;São José Dos Pinhais;Figueira;319;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4007;PR;PR;São José Dos Pinhais;Figueira;319;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4008;PR;PR;São José Dos Pinhais;Figueira;319;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4009;MA;PR;São José Dos Pinhais;Anajatuba;3255;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4010;MA;PR;São José Dos Pinhais;Sao Jose De Ribamar;3359;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4011;MA;PR;São José Dos Pinhais;Sao Jose De Ribamar;3359;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
4012;MA;PR;São José Dos Pinhais;Sao Jose De Ribamar;3359;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
